Name,domain,Address,Website,source_city,sub_city,state,status,reason
Overflow Coffee,overflowcoweta.com,"111 S Broadway, Coweta, OK 74429",https://overflowcoweta.com/,Tulsa,broken arrow,OK,rejected,no_store_page
Misty Brew,mistybrewcoffee.com,"12550 East 86th St N, Owasso, OK 74055",http://www.mistybrewcoffee.com/,Tulsa,owasso,OK,rejected,no_store_page
Chloe Lee's Coffee & Bakehouse,chloelees.com,"429 E 2nd Ave, Owasso, OK 74055",https://chloelees.com/,Tulsa,owasso,OK,rejected,no_store_page
Evergreen Coffee Co,evergreen-coffee-company.com,"11204 N Garnett Rd, Owasso, OK 74055",http://www.evergreen-coffee-company.com/,Tulsa,owasso,OK,rejected,no_store_page
NobiliTea,nobilitea.us,"9031 N 121st E Ave, Owasso, OK 74055",https://www.nobilitea.us/,Tulsa,owasso,OK,rejected,no_store_page
Harbor Coffee,drinkharborcoffee.com,"165 Cooweescoowee Ave W, Oologah, OK 74053",http://www.drinkharborcoffee.com/,Tulsa,owasso,OK,rejected,no_coffee_keywords
Apple Barrel Cafe,applebarrelcafe.com,"14002 E 116th St N, Owasso, OK 74055",http://www.applebarrelcafe.com/,Tulsa,owasso,OK,rejected,no_shop
Waymaker Grounds Coffee House,waymakergrounds.com,"65252 E 290 Rd, Grove, OK 74344",https://waymakergrounds.com/,Tulsa,owasso,OK,rejected,no_shop
Hebrews 12:2 Coffee Shop,hebrews122.coffee,"218 N Odor St, Arcadia, OK 73007",http://www.hebrews122.coffee/,Tulsa,owasso,OK,rejected,no_shop
Atwoods,atwoods.com,"11510 N Garnett Rd, Owasso, OK 74055",https://www.atwoods.com/,Tulsa,owasso,OK,rejected,no_store_page
Arcadia Printing,arcadiaprinting.com,"14956 S Grant St, Bixby, OK 74008",http://www.arcadiaprinting.com/,Tulsa,bixby,OK,rejected,no_store_page
CTX Coffee,ctxcoffeeco.com,"114 E Dewey Ave, Sapulpa, OK 74066",https://ctxcoffeeco.com/,Tulsa,jenks,OK,rejected,no_store_page
Crescent Cafe,crescentcafe.shop,"3417 S 113th W Ave Ste D4, Sand Springs, OK 74063",https://crescentcafe.shop/,Tulsa,sand springs,OK,rejected,no_shop
Saintlu Coffee,saintlucoffee.com,"15381 S 4230 Rd C, Claremore, OK 74017",http://www.saintlucoffee.com/,Tulsa,claremore,OK,rejected,no_store_page
Green Eyes Coffee + Cafe,greeneyescoffee.com,"224 S Brady St, Claremore, OK 74017",https://www.greeneyescoffee.com/,Tulsa,claremore,OK,rejected,scrape_failed
Hilltop Coffee Shop,rsu.sodexomyway.com,"1701 W Will Rogers Blvd, Claremore, OK 74017",https://rsu.sodexomyway.com/dining-near-me/hilltop-coffee-shop-and-juice-bar,Tulsa,claremore,OK,rejected,no_store_page
The Pink House,pinkhouseofclaremore.com,"121 N Chickasaw Ave, Claremore, OK 74017",http://www.pinkhouseofclaremore.com/,Tulsa,claremore,OK,rejected,no_store_page
Black Ivory Bru House,black-ivory-br-house-llc.square.site,"105 S Osage Ave, Dewey, OK 74029",http://black-ivory-br-house-llc.square.site/,Tulsa,claremore,OK,rejected,no_store_page
Made From Scratch Collective,madefromscratchcollective.com,"318 W Will Rogers Blvd, Claremore, OK 74017",https://www.madefromscratchcollective.com/,Tulsa,claremore,OK,rejected,no_store_page
Wagon Coffee Roasters,wagoncoffeeroasters.com,"2122 S Lafayette St, Denver, CO 80210",https://www.wagoncoffeeroasters.com/,Denver,denver,CO,accepted,
Corvus Coffee Roasters,corvuscoffee.com,"1740 S Broadway, Denver, CO 80210",http://www.corvuscoffee.com/,Denver,denver,CO,accepted,
Coda Coffee,codacoffee.com,"1751 E 58th Ave, Denver, CO 80216",http://codacoffee.com/,Denver,denver,CO,accepted,
Procession Coffee,processioncoffee.com,"1075 Park Ave W, Denver, CO 80205",http://www.processioncoffee.com/,Denver,denver,CO,accepted,
Moonrise Coffee Roasters,moonrisecoffeeroasters.com,"900 W 1st Ave #180, Denver, CO 80223",https://moonrisecoffeeroasters.com/,Denver,denver,CO,accepted,
Locus Coffee,morucoffee.com,"1900 S Quince St Unit D, Denver, CO 80231",https://www.morucoffee.com/,Denver,denver,CO,accepted,
Novo Coffee (Roastery + Supply),novocoffee.com,"3008 Larimer St, Denver, CO 80205",http://www.novocoffee.com/,Denver,denver,CO,accepted,
Little Owl Coffee - LoHi,littleowlcoffee.com,"2731 17th St Ste 110, Denver, CO 80211",http://littleowlcoffee.com/,Denver,denver,CO,accepted,
MiddleState Coffee,middlestatecoffee.com,"212 Santa Fe Dr, Denver, CO 80223",http://www.middlestatecoffee.com/,Denver,denver,CO,accepted,
Servant Coffee,servantcoffee.com,"240 Santa Fe Dr, Denver, CO 80223",https://servantcoffee.com/,Denver,denver,CO,accepted,
Huckleberry Roasters,huckleberryroasters.com,"4301 N Pecos St, Denver, CO 80211",http://huckleberryroasters.com/,Denver,denver,CO,accepted,
Lavender Coffee Boutique,lavendercb.com,"1219 S Pearl St, Denver, CO 80210",http://lavendercb.com/,Denver,denver,CO,accepted,
Garden Coffee Co. Roastery,gardencoffeeco.com,"7523 S Carr Ct, Littleton, CO 80128",https://www.gardencoffeeco.com/,Denver,denver,CO,accepted,
Lilac Coffee,lilaccoffee.com,"4736 E Colfax Ave, Denver, CO 80220",https://lilaccoffee.com/,Denver,denver,CO,accepted,
Kaladi Coffee Roasters,kaladicoffee.com,"1730 E Evans Ave, Denver, CO 80210",http://kaladicoffee.com/,Denver,denver,CO,accepted,
Sweet Bloom Coffee,sweetbloomcoffee.com,"1619 Reed St, Lakewood, CO 80214",http://sweetbloomcoffee.com/,Denver,denver,CO,accepted,
Queen City Collective Coffee,queencitycollectivecoffee.com,"4999 W 44th Ave, Denver, CO 80212",https://queencitycollectivecoffee.com/,Denver,denver,CO,accepted,
Luna Gourmet Coffee & Tea Co. Headquarters,lunagourmet.com,"610 E 55th Ave #300, Denver, CO 80216",http://www.lunagourmet.com/,Denver,denver,CO,accepted,
Cafe Typica small batch roasters,cafetypica.com,"4340 E Kentucky Ave Ste 145, Glendale, CO 80246",https://cafetypica.com/,Denver,denver,CO,accepted,
Copper Door Coffee Roasters,copperdoorcoffee.com,"2890 Fairfax St, Denver, CO 80207",https://copperdoorcoffee.com/,Denver,denver,CO,accepted,
Imack Coffee,imackcoffee.com,"5140 E 39th Ave, Denver, CO 80207",http://imackcoffee.com/,Denver,denver,CO,accepted,
Art Club Coffee,artclubcoffee.com,"3659 Navajo St, Denver, CO 80211",http://www.artclubcoffee.com/,Denver,denver,CO,accepted,
SONDER Coffee & Tea,sondercoffee.co,"2000 S Colorado Blvd, Denver, CO 80222",http://www.sondercoffee.co/,Denver,denver,CO,accepted,
Jubilee Roasting Co.,jubileeroastingco.com,"1452 Kenton St, Aurora, CO 80010",http://jubileeroastingco.com/,Denver,denver,CO,accepted,
The Coffee Ride - Coffee Roasters & Cafe,thecoffeeride.com,"2516 49th St #2, Boulder, CO 80301",http://thecoffeeride.com/,Denver,denver,CO,accepted,
Village Roaster Coffee & Tea,villageroaster.com,"9255 W Alameda Ave L, Lakewood, CO 80226",http://villageroaster.com/,Denver,denver,CO,accepted,
Verb Coffee Roasters,verbcoffeeroasters.com,"2500 30th St STE 100, Boulder, CO 80301",http://verbcoffeeroasters.com/,Denver,denver,CO,accepted,
Dazbog Coffee Company,dazbog.com,"1090 Yuma St, Denver, CO 80204",https://dazbog.com/,Denver,denver,CO,accepted,
Thump Coffee,thumpcoffee.com,"1201 E 13th Ave, Denver, CO 80218",http://www.thumpcoffee.com/,Denver,denver,CO,accepted,
Boyer's Coffee,boyerscoffee.com,"7330 Washington St, Denver, CO 80229",https://www.boyerscoffee.com/pages/cafe,Denver,denver,CO,accepted,
Ampersand Coffee Roasters,ampersand-coffee.com,"6560 Odell Pl c, Boulder, CO 80301",https://www.ampersand-coffee.com/?utm_source=GMB&utm_medium=website&utm_campaign=AmpersandCoffee,Denver,denver,CO,accepted,
Sati Coffee Co,saticoldbrew.com,"5224 W 25th Ave, Edgewater, CO 80214",https://www.saticoldbrew.com/,Denver,denver,CO,accepted,
Lost Coffee,lostcoffee.com,"50 Springer Dr, Highlands Ranch, CO 80129",https://www.lostcoffee.com/pages/highlands-ranch,Denver,denver,CO,accepted,
Mishap Coffee,mishapcoffee.com,"2302 Dayton St, Aurora, CO 80010",https://www.mishapcoffee.com/,Denver,aurora,CO,accepted,
Berihu coffee,berihucoffee.com,"13650 E Colfax Ave STE J, Aurora, CO 80011",https://berihucoffee.com/,Denver,aurora,CO,accepted,
Ollin Cafetzin,ollincafetzin.squarespace.com,"9529 E Colfax Ave, Aurora, CO 80010",https://ollincafetzin.squarespace.com/,Denver,aurora,CO,accepted,
Change Please Coffee,changeplease-us.org,"2115 N Scranton St Suite 1080, Aurora, CO 80045",https://changeplease-us.org/,Denver,aurora,CO,accepted,
STRAVA CRAFT COFFEE,stravacraftcoffee.com,"2452 S Trenton Way unit a, Denver, CO 80231",https://www.stravacraftcoffee.com/,Denver,aurora,CO,accepted,
Whiskey Barrel Coffee,whiskeybarrelcoffee.com,"4980 Monaco St # F, Commerce City, CO 80022",http://www.whiskeybarrelcoffee.com/,Denver,aurora,CO,accepted,
OTIS Craft Collective,otis.coffee,"400 W South Boulder Rd #1100, Lafayette, CO 80026",https://otis.coffee/,Denver,aurora,CO,accepted,
Doulos Coffee Co,douloscoffeeshop.co,"1212 Miramonte St, Broomfield, CO 80020",https://www.douloscoffeeshop.co/,Denver,aurora,CO,accepted,
Blue Nest Coffee,bluenestcoffee.com,"2050 Youngfield St, Lakewood, CO 80215",http://bluenestcoffee.com/,Denver,lakewood,CO,accepted,
Conscious Coffees,consciouscoffees.com,"5403 Western Ave Suite B, Boulder, CO 80301",https://consciouscoffees.com/,Denver,lakewood,CO,accepted,
Vellichor Coffee Roasters,vellichorcoffeeshops.com,"9956 W Remington Pl A-1, Littleton, CO 80128",http://www.vellichorcoffeeshops.com/,Denver,lakewood,CO,accepted,
Juniper Goods,junipergoods.co,"659 4th Ave, Longmont, CO 80501",https://www.junipergoods.co/,Denver,lakewood,CO,accepted,
GABEE COFFEE,gabeecoffee.com,"3040 28th St, Boulder, CO 80301",http://gabeecoffee.com/,Denver,lakewood,CO,accepted,
Model Citizen Coffee,modelcitizencoffee.com,"214 W Midland Ave, Woodland Park, CO 80863",https://modelcitizencoffee.com/,Denver,lakewood,CO,accepted,
Dragon Roast Coffee,dragonroast.coffee,"2021 E 74th Ave Unit J, Denver, CO 80229",https://dragonroast.coffee/,Denver,thornton,CO,accepted,
Subjective Coffee,subjectivecoffee.com,"3695 W 72nd Ave, Westminster, CO 80030",https://subjectivecoffee.com/,Denver,thornton,CO,accepted,
Thornton Family Coffee Roasters,thorntoncoffee.com,"12420 SW Millikan Way, Beaverton, OR 97005",http://www.thorntoncoffee.com/,Denver,thornton,CO,accepted,
Brewing Market Coffee,brewingmarketcoffee.com,"2770 Dagny Way #101, Lafayette, CO 80026",https://www.brewingmarketcoffee.com/espresso-vino-lafayette,Denver,thornton,CO,accepted,
Buena Vista Roastery Wholesale,bvroastery.com,"215 Tabor St, Buena Vista, CO 81211",http://bvroastery.com/,Denver,thornton,CO,accepted,
Lima Coffee Roasters - Old Town Coffee Shop,limacoffeeroasters.com,"302 S College Ave Suite 130, Fort Collins, CO 80524",http://www.limacoffeeroasters.com/,Denver,thornton,CO,accepted,
Color Coffee,colorroasters.com,"717 Sylvan Lake Rd, Eagle, CO 81631",https://colorroasters.com/,Denver,thornton,CO,accepted,
Hunter Bay Coffee Roasters,hunterbay.com,"5600 Olde Wadsworth Blvd, Arvada, CO 80002",https://www.hunterbay.com/,Denver,arvada,CO,accepted,
House of Js Coffee,houseofjscoffee.com,"12650 W 64th Ave unit g, Arvada, CO 80004",http://www.houseofjscoffee.com/,Denver,arvada,CO,accepted,
Bona Coffee Roasters (Roastery By Appointment Only),bonacoffeeroasters.com,"5763 Arapahoe Ave STE J, Boulder, CO 80303",http://bonacoffeeroasters.com/,Denver,westminster,CO,accepted,
OZO Coffee Roasters | Cafe & Roastery,ozocoffee.com,"1898 S Flatiron Ct STE 110, Boulder, CO 80301",https://ozocoffee.com/,Denver,westminster,CO,accepted,
Giovannitti Coffee Roasters,giovannitticoffee.com,"801 Main St, Louisville, CO 80027",http://www.giovannitticoffee.com/,Denver,westminster,CO,accepted,
Vento Coffee,ventocoffee.com,"2002 Coalton Rd, Superior, CO 80027",https://ventocoffee.com/,Denver,westminster,CO,accepted,
Solid Grounds Coffee Roasters,solidgroundscoffeehouse.com,"108 N Park St, Woodland Park, CO 80863",https://www.solidgroundscoffeehouse.com/,Denver,westminster,CO,accepted,
Cosmic Dog Coffee Roasters,cosmicdogcoffee.com,"9262 Princeton St, Highlands Ranch, CO 80130",https://www.cosmicdogcoffee.com/,Denver,centennial,CO,accepted,
Peregrine Coffee Roasters,peregrineroasters.com,"102 S 7th St, Westcliffe, CO 81252",https://peregrineroasters.com/,Denver,centennial,CO,accepted,
Beans & Brews Coffee House,beansandbrews.com,"12501 Lincoln Ave, Englewood, CO 80112",https://www.beansandbrews.com/coffee-shops/meridian-lincoln-ave/,Denver,centennial,CO,accepted,
Bearded Man Coffee,beardedmancoffee.com,"421 Perry St, Castle Rock, CO 80104",http://beardedmancoffee.com/,Denver,littleton,CO,accepted,
Selah Coffee Co. | Coffee Cart Catering in Denver,selah.coffee,"1415 W Cedar Ave, Denver, CO 80223",http://selah.coffee/,Denver,denver,CO,rejected,no_shop
Migas Coffee,migascoffee.com,"2590 Walnut St, Denver, CO 80205",https://www.migascoffee.com/,Denver,denver,CO,rejected,no_store_page
Nowhere Coffee,nowherecoffee.co,"1717 E 39th Ave, Denver, CO 80205",http://nowherecoffee.co/,Denver,denver,CO,rejected,no_shop
Scr3am & Sugar Coffee Co.,scr3amnsugar.com,"1974 S Acoma St, Denver, CO 80223",http://www.scr3amnsugar.com/,Denver,denver,CO,rejected,no_shop
Parley Coffee Roasters,parleycoffee.com,"3030 E Colfax Ave, Denver, CO 80206",https://parleycoffee.com/,Denver,denver,CO,rejected,no_coffee_keywords
Metropolis Coffee,metropolisdenver.com,"1199 26th St, Denver, CO 80205",http://metropolisdenver.com/,Denver,denver,CO,rejected,no_shop
RoasterShare,roastershare.com,"1900 S Quince St, Denver, CO 80231",https://www.roastershare.com/about-us-location,Denver,denver,CO,rejected,no_shop
Blue Sparrow Coffee,bluesparrowcoffee.com,"1576 Sherman St, Denver, CO 80203",https://bluesparrowcoffee.com/,Denver,denver,CO,rejected,no_store_page
The DNVR Coffee Co,thednvrcoffeeco.com,"Inside Main Lobby, 999 18th St, Denver, CO 80202",http://www.thednvrcoffeeco.com/,Denver,denver,CO,rejected,no_store_page
Sapor Coffee & Concepts,saporcoffee.com,"2795 Speer Blvd UNIT 17, Denver, CO 80211",https://saporcoffee.com/,Denver,denver,CO,rejected,no_store_page
First Crack Coffee,firstcrack.com,"5355 E 38th Ave Unit A, Denver, CO 80207",http://firstcrack.com/,Denver,denver,CO,rejected,no_shop
Coffee Sarap,coffeesarap.com,"3460 Larimer St, Denver, CO 80205",http://www.coffeesarap.com/,Denver,denver,CO,rejected,no_store_page
Bworz coffee,bworzcoffee.com,"5140 E 39th Ave, Denver, CO 80207",https://bworzcoffee.com/,Denver,denver,CO,rejected,no_shop
Red Silo Coffee Roasters,redsilocoffeeroasters.com,"1540 Platte St Suite 130, Denver, CO 80202",https://www.redsilocoffeeroasters.com/,Denver,denver,CO,rejected,no_store_page
Crema Coffee House,cremacoffeehouse.net,"2862 Larimer St, Denver, CO 80205",http://cremacoffeehouse.net/,Denver,denver,CO,rejected,no_shop
Brew Culture Coffee,brewculturecoffee.com,"3620 W Colfax Ave, Denver, CO 80204",http://www.brewculturecoffee.com/,Denver,denver,CO,rejected,no_store_page
Vivid Minds Cafe,vividmindscafe.com,"1545 S Broadway, Denver, CO 80210",https://vividmindscafe.com/,Denver,denver,CO,rejected,no_store_page
Amp Artisan Coffee,ampartisancoffee.com,"1801 Blake St, Denver, CO 80202",http://ampartisancoffee.com/,Denver,denver,CO,rejected,no_store_page
Hearth,hearthdenver.com,"2500 Lawrence St #200, Denver, CO 80205",http://hearthdenver.com/,Denver,denver,CO,rejected,no_store_page
Roostercat Coffee House,roostercatdenver.com,"1045 Lincoln St, Denver, CO 80203",http://www.roostercatdenver.com/,Denver,denver,CO,rejected,no_shop
Mango Tree Coffee,mangotreecoffee.org,"3498 S Broadway, Englewood, CO 80113",http://www.mangotreecoffee.org/,Denver,denver,CO,rejected,no_store_page
The Great American Coffee Company,gourmetofficecoffee.com,"30 Kalamath St, Denver, CO 80223",https://gourmetofficecoffee.com/,Denver,denver,CO,rejected,no_shop
Elevation Coffee Traders,elevationcoffee.com,"2700 S Tejon St, Englewood, CO 80110",http://elevationcoffee.com/,Denver,denver,CO,rejected,no_store_page
Stella's Coffee Haus,stellascoffee.com,"1476 S Pearl St, Denver, CO 80210",https://stellascoffee.com/,Denver,denver,CO,rejected,no_shop
Steam Espresso Bar,steamespressobar.com,"1801 S Pearl St, Denver, CO 80210",http://www.steamespressobar.com/,Denver,denver,CO,rejected,no_store_page
Pigtrain Coffee Company,pigtraincoffee.com,"1701 Wynkoop St, Denver, CO 80202",http://www.pigtraincoffee.com/,Denver,denver,CO,rejected,no_store_page
Carbon Coffee,carboncoffeebar.com,"12230 E Colfax Ave Unit 120, Aurora, CO 80011",http://www.carboncoffeebar.com/,Denver,aurora,CO,rejected,no_store_page
Lucy Coffee House,lucycoffeehouse.com,"14048 E Mississippi Ave, Aurora, CO 80012",https://lucycoffeehouse.com/,Denver,aurora,CO,rejected,no_store_page
Endless Grind Coffee,endlessgrindcoffee.com,"17070 E Quincy Ave, Aurora, CO 80015",https://www.endlessgrindcoffee.com/,Denver,aurora,CO,rejected,no_coffee_keywords
Coffee Story by Barakah Brews,coffeestoryco.com,"2222 S Havana St Unit A1, Aurora, CO 80014",http://coffeestoryco.com/,Denver,aurora,CO,rejected,no_shop
Legends Coffee,legendscoffeeco.com,"24100 E Commons Ave, Aurora, CO 80016",http://www.legendscoffeeco.com/,Denver,aurora,CO,rejected,no_store_page
Wake & Take Café and Event Center,bestcoffeeinaurora.com,"2337 S Blackhawk St Unit 115C, Aurora, CO 80014",https://bestcoffeeinaurora.com/,Denver,aurora,CO,rejected,no_store_page
Harar Beans Coffee,hararbeanscoffee.com,"12101 E Iliff Ave Ste A, Aurora, CO 80014",https://hararbeanscoffee.com/,Denver,aurora,CO,rejected,no_shop
Coffee Shop,coffeeeshop.shop,"2100 N Ursula St #30, Aurora, CO 80045",https://coffeeeshop.shop/,Denver,aurora,CO,rejected,scrape_failed
Kitty Beanz Coffee,kittybeanzcoffee.com,"15200 E Colfax Ave, Aurora, CO 80011",https://www.kittybeanzcoffee.com/,Denver,aurora,CO,rejected,no_shop
Pablo's Coffee - East Colfax,pabloscoffee.com,"7701 E Colfax Ave, Denver, CO 80220",http://www.pabloscoffee.com/,Denver,aurora,CO,rejected,no_store_page
EMPANADA ESPRESSO Coffee,empanada-espresso.square.site,"17200 E Iliff Ave Suite A5, Aurora, CO 80013",https://empanada-espresso.square.site/,Denver,aurora,CO,rejected,no_shop
Krack Coffee Coffee Roaster Roasted to order.,krack-coffee.square.site,"421 W 104th Ave Ste F, Northglenn, CO 80234",http://krack-coffee.square.site/,Denver,aurora,CO,rejected,no_store_page
Mountain Milk Coffee,mountainmilkcoffee.com,"150 S Union Blvd Ste 104, Lakewood, CO 80228",http://www.mountainmilkcoffee.com/,Denver,lakewood,CO,rejected,no_store_page
Brynmor Coffee,brynmorcoffee.com,"1480 Carr St, Lakewood, CO 80214",https://www.brynmorcoffee.com/,Denver,lakewood,CO,rejected,no_shop
Evermore Coffee,evermorecoffeecolorado.com,"1350 Colorado Mills Pkwy, Lakewood, CO 80401",https://evermorecoffeecolorado.com/,Denver,lakewood,CO,rejected,no_store_page
Onto Coffee,ontocoffee.com,"7150 W Alaska Dr, Lakewood, CO 80226",https://www.ontocoffee.com/,Denver,lakewood,CO,rejected,no_shop
Front Porch Coffee Shop,frontporchcoffeeshop.com,"3101 S Kipling St, Lakewood, CO 80227",http://frontporchcoffeeshop.com/,Denver,lakewood,CO,rejected,no_store_page
Mint & Serif,mintandserif.com,"1385 Carr St, Lakewood, CO 80214",http://mintandserif.com/,Denver,lakewood,CO,rejected,no_store_page
Astro Coffee | Coffee Catering in Denver,astrocoffee.com,"16010 W 5th Ave #2, Golden, CO 80401",https://www.astrocoffee.com/,Denver,lakewood,CO,rejected,no_shop
Goodhart Coffee Catering of Denver,goodhartcoffeecatering.com,"1142 N Harlan St, Lakewood, CO 80214",https://goodhartcoffeecatering.com/coffee-catering-and-mobile-barista-in-denver-colorado,Denver,lakewood,CO,rejected,no_shop
SOGO Beans and Boards,sogocoffee.com,"16185 S Golden Rd, Golden, CO 80401",http://www.sogocoffee.com/,Denver,lakewood,CO,rejected,no_store_page
The Coffee Roasting Co. at Bittersweet,bittersweetcafes.com,"836 Main St, Louisville, CO 80027",http://www.bittersweetcafes.com/,Denver,lakewood,CO,rejected,no_store_page
Cafe Olé,cafeole.org,"3225 S Wadsworth Blvd L, Lakewood, CO 80227",https://www.cafeole.org/,Denver,lakewood,CO,rejected,no_store_page
Atlas Coffee,atlascoffees.com,"6504 S Broadway, Littleton, CO 80121",http://atlascoffees.com/,Denver,lakewood,CO,rejected,no_store_page
"CA PHE, Vietnamese Coffee and Banh Mi",caphedenver.com,"3911 E 120th Ave, Thornton, CO 80233",https://caphedenver.com/,Denver,thornton,CO,rejected,no_store_page
Bleu Sage Cafe,bleusagecafe.com,"1500 E 128th Ave, Thornton, CO 80241",http://www.bleusagecafe.com/,Denver,thornton,CO,rejected,no_shop
Lisa Anne's Country Cupboard Bakery,lisaannesbakery.com,"12400 First St, Thornton, CO 80241",http://lisaannesbakery.com/,Denver,thornton,CO,rejected,no_coffee_keywords
Kneaders Bakery & Cafe,kneaders.com,"9785 Washington St, Thornton, CO 80229",https://www.kneaders.com/,Denver,thornton,CO,rejected,no_store_page
Bluebird Cafe,bluebirdcafethornton.com,"885 Thornton Pkwy, Thornton, CO 80229",https://bluebirdcafethornton.com/,Denver,thornton,CO,rejected,no_store_page
MeCo Coffee Collective,mecolongmont.com,"627 Main St, Longmont, CO 80501",http://mecolongmont.com/,Denver,thornton,CO,rejected,no_store_page
Loveland Coffee Company,lovelandcoffeeco.com,"620 E 29th St, Loveland, CO 80538",http://www.lovelandcoffeeco.com/,Denver,thornton,CO,rejected,no_shop
Pete's Cafe,petescafethornton.com,"9170 Washington St, Thornton, CO 80229",https://petescafethornton.com/,Denver,thornton,CO,rejected,no_shop
DIRT Coffee Bar,dirtcoffee.org,"2506 W Alamo Ave, Littleton, CO 80120",http://www.dirtcoffee.org/,Denver,thornton,CO,rejected,no_store_page
La Dolce Vita,ldvcoffeeshop.com,"5756 Olde Wadsworth Blvd, Arvada, CO 80002",https://ldvcoffeeshop.com/,Denver,arvada,CO,rejected,no_shop
6550 Coffee,arvadacoffeeshop.com,"6550 Wadsworth Bypass, Arvada, CO 80003",https://arvadacoffeeshop.com/,Denver,arvada,CO,rejected,no_coffee_keywords
Stylus and Crate,stylusandcrate.com,"6985 W 38th Ave, Wheat Ridge, CO 80033",http://www.stylusandcrate.com/,Denver,arvada,CO,rejected,no_shop
White Rabbit Coffee Co.,whiterabbitcoffee.com,"11187 Sheridan Blvd #9, Westminster, CO 80020",https://www.whiterabbitcoffee.com/,Denver,westminster,CO,rejected,no_shop
Coffee Celestial,coffeecelestial.com,"3015-B W 74th Ave, Westminster, CO 80030",https://www.coffeecelestial.com/,Denver,westminster,CO,rejected,no_shop
Zelda Coffee Catering Cart,zeldacoffee.com,"7100 Broadway, Denver, CO 80221",https://zeldacoffee.com/,Denver,westminster,CO,rejected,no_shop
Cozy Coffee Co,cozycoffeeco.com,"14694 Orchard Pkwy #1200, Westminster, CO 80023",https://cozycoffeeco.com/,Denver,westminster,CO,rejected,no_store_page
Navah Coffee House,navahcoffeehouse.com,"3013 W 104th Ave, Westminster, CO 80031",https://www.navahcoffeehouse.com/,Denver,westminster,CO,rejected,no_shop
Paul's Coffee & Tea Superior,paulscoffeeandtea.com,"1 Superior Dr, Superior, CO 80027",https://paulscoffeeandtea.com/,Denver,westminster,CO,rejected,no_store_page
ZOES Coffee,zoescoffeewestminster.com,"11225 Decatur St #200, Westminster, CO 80234",https://zoescoffeewestminster.com/?utm_source=google,Denver,westminster,CO,rejected,no_store_page
FOX•DOG COFFEE,foxdogcoffee.com,"515 Briggs St, Erie, CO 80516",https://www.foxdogcoffee.com/,Denver,westminster,CO,rejected,no_shop
Barn Door Coffee,barndoor.dc2.me,"2605 W 144th Ave, Broomfield, CO 80020",http://barndoor.dc2.me/,Denver,westminster,CO,rejected,no_shop
It's Coffee,itscoffeecafe.co,"10639 E Briarwood Ave Unit C1, Centennial, CO 80112",https://itscoffeecafe.co/,Denver,westminster,CO,rejected,no_store_page
303 Coffee Company,303coffeeco.com,"8283 S Akron St #170, Centennial, CO 80112",http://www.303coffeeco.com/,Denver,centennial,CO,rejected,no_store_page
The O.Coffee Company,theocoffeecompany.square.site,"6902 S Vine St Kiosk A, Centennial, CO 80122",http://theocoffeecompany.square.site/,Denver,centennial,CO,rejected,no_store_page
Peaky Peak Coffee & Charcuterie,peakypeakcoffee.com,"10047 Park Meadows Dr unit a, Lone Tree, CO 80124",http://www.peakypeakcoffee.com/,Denver,centennial,CO,rejected,no_shop
Happy Crew Coffee House,happycrewcoffeehouse.com,"9044 Forsstrom Dr Fl 2, Lone Tree, CO 80124",https://www.happycrewcoffeehouse.com/,Denver,centennial,CO,rejected,no_shop
The Exchange Coffee House™,theexchangecoffeehouse.com,"1415 Westbridge Dr, Castle Pines, CO 80108",https://www.theexchangecoffeehouse.com/,Denver,centennial,CO,rejected,no_store_page
Dame Good Drinks,damegooddrinks.com,"8575 E Arapahoe Rd Unit G, Greenwood Village, CO 80112",https://damegooddrinks.com/,Denver,centennial,CO,rejected,no_store_page
Monk & Mongoose Coffee Co,monkandmongoose.com,"9580 RidgeGate Pkwy d, Lone Tree, CO 80124",http://monkandmongoose.com/,Denver,centennial,CO,rejected,no_store_page
Your Coffee Guy,mymenuweb.com,"5980 S Jellison St, Littleton, CO 80123",https://mymenuweb.com/us/restaurants/1201044/?utm_source=google_profile&utm_medium=google_profile&utm_campaign=admin,Denver,littleton,CO,rejected,no_shop
The Fox & The Raven Bakery by Corvus Coffee Roasters,thefoxandtheraven.co,"5846 S Wadsworth Blvd Suite 3500, Littleton, CO 80123",http://www.thefoxandtheraven.co/,Denver,littleton,CO,rejected,no_coffee_keywords
Artemis Tea Coffee,artemisteacoffee.com,"40 W Littleton Blvd Suite 211, Littleton, CO 80120",https://artemisteacoffee.com/?utm_source=google,Denver,littleton,CO,rejected,no_store_page
Wild Goose Coffee,wild-goose-coffee.square.site,"6399 S Santa Fe Dr, Littleton, CO 80120",http://wild-goose-coffee.square.site/,Denver,littleton,CO,rejected,no_store_page
Ground Up Coffee Cafe,grounduplittleton.com,"B1A, 5035 S Kipling Pkwy, Littleton, CO 80127",https://grounduplittleton.com/,Denver,littleton,CO,rejected,no_store_page
Broken Pieces Cafe,welcometomosaic.com,"12472 W Belleview Ave, Littleton, CO 80127",https://www.welcometomosaic.com/broken-pieces-cafe,Denver,littleton,CO,rejected,no_shop
Amano Coffee & Plants,amanoplantcafe.com,"26290 CO-74 # 1, Kittredge, CO 80457",https://www.amanoplantcafe.com/,Denver,littleton,CO,rejected,no_store_page
The Good Coffee Company,thegoodcoffee.company,"818 Post Ave, Seattle, WA 98104",http://thegoodcoffee.company/,Seattle,seattle,WA,accepted,
